RedFighter,BlueFighter,RedOdds,BlueOdds,Winner,TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,RedEloCurrent,BlueEloCurrent,WeightClass_Bantamweight,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_FEMALE,Gender_MALE,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,RedStance_Open Stance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BetterRank_Blue,BetterRank_Red,BetterRank_neither
772,69,0.12862862862862862,0.8683683683683684,1,True,5,0,12,0,6.16,0.56,0.2,1.78,0.37,12,0,42,8,0,1,7,4,0,0,12,0.13763763763763764,0.4239239239239239,0.33983983983983984,0,11,0,2.65,0.59,1.1,3.19,0.53,11,1,28,3,0,0,4,2,6,0,12,0.49299299299299304,0.32932932932932935,0.476976976976977,31,34,0,1,1,0,-1,14,5,2,-6,-10.16,2.54,3,3.51,-0.9,-1.41,0.9948962380433963,0.9994086270279373,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
81,733,0.6031031031031031,0.3983983983983984,1,True,5,0,6,0,3.77,0.46,0.2,1.99,0.32,6,2,32,5,0,2,4,4,0,0,10,0.04704704704704705,0.04054054054054054,0.2097097097097097,0,8,0,4.61,0.52,0.7,2.31,0.27,8,3,47,4,0,1,6,2,4,0,14,0.22522522522522523,0.42342342342342343,0.33583583583583587,33,36,0,-2,-2,-4,-1,-15,1,2,-4,-7.62,-17.78,3,-0.84,-0.5,-0.32,0.9948038859264513,0.9906290985856523,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1325,310,0.028528528528528527,0.9684684684684685,1,False,5,1,0,0,3.93,0.41,0.6,0.7,0.44,3,6,38,2,0,0,1,4,2,0,7,0.21421421421421422,0.514014014014014,0.33983983983983984,0,1,0,7.17,0.48,0.3,0.25,0.53,13,7,90,9,0,1,8,9,2,0,20,0.5865865865865866,0.25475475475475473,0.33583583583583587,31,36,1,-1,-10,-13,-1,-52,-7,-5,0,-10.16,7.62,5,-3.24,0.3,0.45,0.9946667645658173,0.9070360128674085,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1881,1106,0.2012012012012012,0.7992992992992993,1,True,5,0,5,0,35.2727,0.447,1.0,2.2727,0.439,5,2,23,0,0,1,3,1,4,0,9,0.39139139139139134,0.8913913913913913,0.6501501501501501,0,9,0,51.0769,0.412,1.0,0.4615,0.32,9,1,28,1,0,1,3,2,5,1,12,0.5865865865865866,0.8328328328328328,0.476976976976977,33,25,0,-4,-4,-3,-1,-5,-1,-2,-1,-5.08,2.54,8,-15.8042,0.0,1.8112,0.9945785626279172,0.9703036823830692,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1066,397,0.3743743743743744,0.6291291291291292,1,True,5,0,7,0,18.202166666666667,0.376,0.2,5.69,0.518,7,1,33,0,0,0,6,2,2,0,10,0.5915915915915916,0.514014014014014,0.6501501501501501,0,10,0,19.717572727272728,0.541,0.19,3.96,0.506,10,0,33,1,0,0,8,1,1,0,10,0.6821821821821821,0.511011011011011,0.6441441441441442,32,31,0,-3,-3,0,-1,0,-1,1,1,-2.54,0.0,1,0.0,0.01,1.73,0.9943415694904048,0.9872700177641945,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
507,1857,0.015015015015015015,0.982982982982983,1,True,5,3,0,0,56.3333,0.498,1.1667,3.1667,0.583,2,4,16,0,0,0,2,0,0,0,2,0.21421421421421422,0.1011011011011011,0.2097097097097097,0,10,0,63.7143,0.534,0.4286,4.2143,0.416,10,2,51,10,0,1,6,2,3,0,12,0.024024024024024024,0.1011011011011011,0.09109109109109109,30,29,-3,-10,-8,-10,-2,-35,-10,-2,-3,10.16,0.0,1,-7.381,0.7381,-1.0476,0.9940326838983758,0.031246570488404776,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
507,733,0.07307307307307306,0.9219219219219219,0,True,5,0,2,0,46.375,0.443,0.125,2.0,0.539,4,2,21,1,0,1,4,1,0,0,6,0.04704704704704705,0.04054054054054054,0.2097097097097097,0,13,0,64.2353,0.549,0.7059,4.2941,0.473,13,2,64,13,0,1,7,2,5,0,15,0.024024024024024024,0.1011011011011011,0.09109109109109109,31,31,0,-11,-9,-9,0,-43,-12,-1,-5,2.54,-5.08,0,-17.8603,-0.5809,-2.2941,0.9939425261384156,0.969007739701053,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1325,566,0.31231231231231227,0.6751751751751751,0,True,5,0,3,0,52.381,0.499,0.619,1.1429,0.254,4,5,45,0,1,0,4,8,3,0,16,0.39139139139139134,0.514014014014014,0.482982982982983,0,13,0,85.6316,0.44,0.3684,0.2632,0.211,13,3,50,4,0,1,4,8,2,1,16,0.5865865865865866,0.25475475475475473,0.476976976976977,27,30,0,-10,-9,0,-2,-5,-4,-1,1,-5.08,7.62,-3,-33.2506,0.2506,0.8797,0.9938586083335574,0.9992659616406114,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
545,1511,0.4239239239239239,0.5810810810810811,1,False,3,0,3,0,30.1053,0.46,0.2105,0.5263,0.14,4,9,47,2,0,1,4,4,0,0,10,0.5915915915915916,0.4239239239239239,0.6501501501501501,0,1,0,41.4,0.486,0.4,0.7,0.29,8,4,40,1,0,0,6,5,5,0,16,0.7767767767767768,0.5980980980980981,0.476976976976977,33,36,0,2,-4,-6,-5,7,1,-1,-5,-5.08,-5.08,-3,-11.2947,-0.1895,-0.1737,0.9937824669279078,0.6964664488233542,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
545,985,0.4079079079079079,0.597097097097097,0,False,3,0,2,0,56.5,0.509,0.5833,1.25,0.413,3,4,33,0,0,0,5,2,1,0,8,0.5915915915915916,0.6886886886886887,0.6501501501501501,0,4,0,43.8696,0.493,0.4348,0.7391,0.324,8,4,48,1,0,0,6,8,5,0,19,0.7767767767767768,0.5980980980980981,0.476976976976977,33,32,0,-2,-5,-11,0,-15,-1,-6,-4,-5.08,2.54,1,12.6304,0.1486,0.5109,0.9935497449687309,0.9560195647619127,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
566,443,0.30180180180180183,0.6751751751751751,1,False,5,0,3,0,4.76,0.45,0.3,0.43,0.28,4,4,32,0,0,1,1,6,2,0,10,0.6901901901901902,0.7717717717717718,0.482982982982983,1,0,0,5.51,0.49,1.2,1.55,0.37,5,6,57,2,1,0,5,9,3,0,18,0.3993993993993994,0.511011011011011,0.476976976976977,31,30,-1,3,-1,-8,-2,-25,-2,-3,-1,7.62,7.62,-1,-0.75,-0.9,-1.12,0.993384840154465,0.9589342837352742,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
962,1496,0.025682837342030165,0.970970970970971,1,True,5,0,1,0,22.2222,0.538,0.2222,0.6667,0.333,4,2,20,0,1,0,1,4,1,0,7,0.914914914914915,0.9764764764764764,0.8898898898898899,0,12,0,57.25,0.569,0.625,2.0625,0.611,12,1,47,9,0,0,6,4,5,0,15,0.964964964964965,0.996996996996997,0.8868868868868869,28,33,0,-11,-8,-8,-1,-27,-9,0,-4,-2.54,-10.16,-5,-35.0278,-0.4028,-1.3958,0.9930710775876952,0.8120678088672456,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
317,1048,0.5725725725725725,0.42992992992992995,1,False,5,0,1,0,6.78,0.59,0.0,0.11,0.25,4,3,22,2,0,0,1,5,0,0,6,0.5915915915915916,0.3278278278278278,0.482982982982983,0,10,0,3.39,0.53,2.8,2.17,0.4,10,8,56,3,0,0,2,3,15,0,20,0.49299299299299304,0.6796796796796797,0.476976976976977,32,33,0,-9,-6,-14,-5,-34,-1,2,-15,2.54,-10.16,1,3.39,-2.8,-2.06,0.9928906288996776,0.9438427482964062,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
566,192,0.8698698698698699,0.12712712712712712,1,False,3,0,5,0,5.7,0.54,1.5,4.76,0.37,5,1,11,0,0,0,0,3,2,0,5,0.5915915915915916,0.6036036036036037,0.482982982982983,1,0,0,5.3,0.5,1.3,1.24,0.36,5,8,73,4,1,0,6,11,4,0,22,0.3993993993993994,0.511011011011011,0.476976976976977,35,28,-1,5,0,-17,-7,-62,-4,-8,-2,5.08,2.54,-7,0.4,0.2,3.52,0.9927361776182979,0.8772426460312128,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
545,949,0.028528528528528527,0.9684684684684685,1,False,3,0,1,0,51.2222,0.427,0.0,0.0,0.0,3,3,21,0,0,0,3,3,0,0,6,0.30180180180180183,0.1921921921921922,0.482982982982983,0,7,0,44.0588,0.475,0.4118,0.7647,0.311,7,3,36,0,0,0,6,4,4,0,14,0.7767767767767768,0.5980980980980981,0.476976976976977,32,30,0,-6,-4,-8,0,-15,0,-1,-4,-12.7,-12.7,2,7.1634,-0.4118,-0.7647,0.992547944405701,0.7417514878859379,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1108,407,0.3743743743743744,0.6291291291291292,1,True,5,0,2,0,47.3,0.485,0.0,0.5,0.18,7,1,20,3,1,0,1,7,0,0,9,0.39139139139139134,0.6886886886886887,0.482982982982983,0,10,0,58.7,0.505,0.5,4.9,0.374,10,0,29,1,0,0,6,2,2,0,10,0.49299299299299304,0.32932932932932935,0.476976976976977,30,30,0,-8,-3,-1,-1,-9,2,5,-2,-2.54,10.16,0,-11.4,-0.5,-4.4,0.9924850773067293,0.9831318356492204,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
317,190,0.5628601361969617,0.4212545879212546,1,False,3,0,8,1,3.78,0.48,0.9,1.9,0.34,8,4,45,0,0,2,6,3,5,0,16,0.48998998998999,0.514014014014014,0.482982982982983,1,0,0,3.39,0.53,2.8,2.17,0.4,11,9,59,3,0,0,2,3,16,0,21,0.49299299299299304,0.6796796796796797,0.476976976976977,33,34,-1,8,-3,-5,-5,-14,-3,0,-11,0.0,-5.08,1,0.39,-1.9,-0.27,0.9922605950870094,0.9853096698479707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
69,243,0.39789789789789787,0.597097097097097,1,True,5,0,1,0,4.15,0.38,1.2,0.87,0.24,6,1,25,1,0,0,1,3,3,0,7,0.30180180180180183,0.25075075075075076,0.33983983983983984,0,9,0,6.42,0.56,0.3,1.77,0.34,9,0,28,2,0,1,5,3,0,0,9,0.14414414414414414,0.42342342342342343,0.33583583583583587,32,30,0,-8,-3,-2,1,-3,-1,0,3,5.08,-5.08,-2,-2.27,0.9,-0.9,0.9920164869682951,0.9435673729350954,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1325,69,0.34984984984984985,0.6466466466466467,0,True,5,0,7,0,45.884,0.59,0.52,2.78,0.381,7,0,18,0,0,0,4,3,0,0,7,0.13763763763763764,0.4688784529210061,0.33983983983983984,0,1,0,45.99900588235295,0.45,0.42,0.26,0.833,13,4,60,4,0,1,5,8,2,1,17,0.5865865865865866,0.25475475475475473,0.33583583583583587,28,31,0,6,-6,-10,4,-42,-4,-6,-2,-12.7,6.35,-3,0.0,0.1,2.52,0.9919349681271675,0.99320471920262,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
507,733,0.14964964964964966,0.8458458458458458,1,True,5,0,4,0,56.75,0.46,0.25,2.25,0.393,4,0,12,0,0,1,3,0,0,0,4,0.04704704704704705,0.04054054054054054,0.2097097097097097,0,9,0,67.0,0.527,0.4615,4.5385,0.448,9,2,50,9,0,1,6,1,3,0,11,0.024024024024024024,0.1011011011011011,0.09109109109109109,29,29,0,-5,-5,-7,2,-38,-9,-1,-3,2.54,-5.08,0,-10.25,-0.2115,-2.2885,0.9915900144594507,0.8704510673067583,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
89,767,0.15365365365365366,0.8358358358358358,1,True,5,0,2,0,5.24,0.4,0.2,0.16,0.5,3,4,31,0,0,1,2,3,1,0,7,0.39139139139139134,0.1921921921921922,0.2097097097097097,0,1,0,4.55,0.51,0.7,2.73,0.54,12,3,45,11,0,1,4,8,3,0,16,0.3108108108108108,0.25475475475475473,0.20770770770770772,35,35,0,1,-9,-9,1,-14,-11,-5,-2,2.54,-2.54,0,0.69,-0.5,-2.57,0.9915771703091901,0.8819229207883779,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
775,1628,0.17667667667667666,0.7992992992992993,1,True,5,0,3,0,4.58,0.43,0.0,0.8,0.38,9,3,50,3,0,1,8,5,0,0,14,0.6901901901901902,0.6036036036036037,0.7902902902902903,0,1,0,4.0,0.48,0.1,0.05,0.12,9,1,38,11,0,1,5,4,0,0,10,0.964964964964965,0.9724724724724725,0.7877877877877878,32,31,0,2,0,4,2,12,-8,1,0,-10.16,-17.78,-1,0.58,-0.1,0.75,0.9914912104470501,0.988376574700278,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
1325,153,0.41574278893241506,0.5558635558635558,1,False,5,0,10,0,3.45,0.41,0.3,0.93,0.47,10,0,27,0,0,1,5,2,2,0,10,0.30180180180180183,0.3278278278278278,0.33983983983983984,1,0,0,7.17,0.48,0.3,0.25,0.53,13,7,85,9,0,1,7,9,2,0,19,0.5865865865865866,0.25475475475475473,0.33583583583583587,31,29,-1,10,-3,-9,-7,-58,-9,-7,0,-7.62,2.54,-2,-3.72,0.0,0.68,0.9910491655870735,0.9859834444821827,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1325,1974,0.030731809008290156,0.963963963963964,1,False,5,0,2,0,4.65,0.46,0.7,0.69,0.27,6,1,29,3,0,2,3,3,0,0,8,0.5915915915915916,0.4239239239239239,0.33983983983983984,0,1,0,7.17,0.48,0.3,0.25,0.53,13,6,75,9,0,1,6,9,2,0,18,0.5865865865865866,0.25475475475475473,0.33583583583583587,29,29,0,1,-7,-10,-5,-46,-6,-6,-2,0.0,5.08,0,-2.52,0.4,0.44,0.9910204067514886,0.9592514222281031,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
183,693,0.7481847329563065,0.23675454312771949,1,False,3,0,2,0,3.29,0.48,0.5,2.24,0.38,6,5,49,1,0,0,7,3,5,0,15,0.48998998998999,0.4239239239239239,0.6501501501501501,0,8,0,4.39,0.43,0.2,2.28,0.39,8,3,49,1,0,1,9,2,1,0,13,0.5865865865865866,0.511011011011011,0.6441441441441442,34,36,0,-6,-2,2,2,0,0,1,4,-2.54,-2.54,2,-1.1,0.3,-0.04,0.9908736773610141,0.9942382658210137,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
545,58,0.22622622622622623,0.7737737737737738,1,False,5,0,3,0,21.25,0.33,0.75,2.0,0.228,3,1,10,0,0,0,1,1,1,0,3,0.5915915915915916,0.8408408408408409,0.6501501501501501,1,0,0,43.3684,0.476,0.3684,0.6842,0.278,8,4,39,1,0,0,6,5,4,0,15,0.7767767767767768,0.5980980980980981,0.476976976976977,32,28,1,3,-5,-12,3,-29,-1,-4,-3,-5.08,7.62,4,-22.1184,0.3816,1.3158,0.99070491888025,0.6806433533391795,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
451,520,0.11961961961961962,0.8798798798798799,1,True,5,0,3,0,27.6667,0.552,0.0,0.3333,0.222,6,3,34,0,0,1,1,10,0,0,12,0.914914914914915,0.9564564564564564,0.9754754754754755,0,2,0,50.5,0.549,0.5833,1.4167,0.371,4,2,34,7,0,1,3,3,3,0,10,0.5865865865865866,0.511011011011011,0.9324324324324325,39,33,0,1,2,2,-1,0,-7,7,-3,10.16,17.78,6,-22.8333,-0.5833,-1.0833,0.9905308070295429,0.9816851946890801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
81,1805,0.39789789789789787,0.597097097097097,1,True,5,0,1,0,5.09,0.41,0.8,1.56,0.3,4,4,48,8,0,1,4,7,1,0,13,0.13763763763763764,0.14064064064064064,0.2097097097097097,0,7,0,4.61,0.52,0.7,2.31,0.27,7,3,45,4,0,1,6,1,4,0,13,0.22522522522522523,0.42342342342342343,0.33583583583583587,33,36,0,-6,-3,0,1,3,4,6,-3,-2.54,-10.16,3,0.48,0.1,-0.75,0.9903890796475767,0.9891916804128268,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
89,629,0.04054054054054054,0.9564564564564565,1,True,5,0,1,0,4.54,0.55,0.7,1.36,0.16,1,1,5,0,0,0,0,1,1,0,2,0.13763763763763764,0.1921921921921922,0.33983983983983984,0,10,0,4.34,0.49,0.7,2.33,0.47,10,2,32,7,0,1,2,8,2,0,13,0.3108108108108108,0.25475475475475473,0.33583583583583587,32,29,0,-9,-9,-11,-1,-27,-7,-7,-1,-5.08,-2.54,-3,0.2,0.0,-0.97,0.9901394510041661,0.6682339788457959,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
693,985,0.08208208208208208,0.9139139139139139,1,False,3,3,0,0,4.05,0.47,0.3,1.38,0.59,4,10,77,3,0,1,8,7,1,0,17,0.5915915915915916,0.6886886886886887,0.6501501501501501,0,1,0,3.29,0.48,0.5,2.24,0.38,6,5,46,1,0,0,6,3,5,0,14,0.49299299299299304,0.42342342342342343,0.6441441441441442,36,38,3,-1,-2,3,5,31,2,4,-4,2.54,7.62,2,0.76,-0.2,-0.86,0.9899905405226761,0.883705295441704,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
962,451,0.3663663663663663,0.6676676676676676,1,True,5,0,4,0,50.25,0.553,0.5,1.5,0.4,4,0,10,0,0,0,2,1,1,0,4,0.5915915915915916,0.514014014014014,0.9354354354354355,0,11,0,54.9333,0.573,0.6667,2.0,0.612,11,1,42,8,0,0,5,4,5,0,14,0.964964964964965,0.996996996996997,0.8868868868868869,27,35,0,-7,-7,-10,1,-32,-8,-3,-4,-12.7,-30.48,-8,-4.6833,-0.1667,-0.5,0.9899824921959846,0.8406700603309709,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
317,1342,0.23223223223223222,0.7522522522522522,1,False,3,1,0,0,4.49,0.5,0.6,1.59,0.37,3,3,14,1,0,0,0,3,1,0,4,0.30180180180180183,0.4239239239239239,0.482982982982983,1,0,0,3.4,0.55,2.7,2.25,0.4,11,10,63,3,0,0,2,4,16,0,22,0.49299299299299304,0.6796796796796797,0.476976976976977,35,38,0,0,-8,-18,-7,-49,-2,-1,-15,-5.08,-7.62,3,1.09,-2.1,-0.66,0.9895860846229435,0.3362469259577297,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
545,193,0.7427427427427428,0.2842842842842843,1,False,3,1,0,0,54.2727,0.455,0.8182,2.3636,0.456,7,2,40,5,0,3,5,0,1,0,9,0.39139139139139134,0.3278278278278278,0.6501501501501501,0,6,0,43.25,0.476,0.4375,0.75,0.322,6,3,33,0,0,0,5,4,4,0,13,0.7767767767767768,0.5980980980980981,0.476976976976977,31,31,-1,-6,1,-4,1,7,5,-4,-3,-10.16,-7.62,0,11.0227,0.3807,1.6136,0.9893697285970839,0.9579835575486458,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
566,1048,0.5195195195195195,0.4814814814814815,0,False,5,0,1,0,6.78,0.59,0.0,0.11,0.25,4,4,26,2,1,0,1,5,0,0,7,0.5915915915915916,0.3278278278278278,0.482982982982983,0,1,0,5.3,0.5,1.3,1.24,0.36,5,7,71,4,1,0,6,11,4,0,22,0.3993993993993994,0.511011011011011,0.476976976976977,34,34,0,0,-1,-15,-3,-45,-2,-6,-4,5.08,-5.08,0,1.48,-1.3,-1.13,0.9892288455540666,0.9845079513422546,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
317,566,0.7017017017017017,0.2982982982982983,1,True,5,0,3,0,5.3,0.5,1.3,1.24,0.36,5,6,65,3,1,0,6,11,3,0,21,0.39139139139139134,0.514014014014014,0.482982982982983,0,9,0,3.39,0.53,2.8,2.17,0.4,9,8,53,2,0,0,2,3,14,0,19,0.49299299299299304,0.6796796796796797,0.476976976976977,32,32,0,-6,-4,2,-2,12,1,8,-11,-2.54,-5.08,0,1.91,-1.5,-0.93,0.9890334763837706,0.9986775958183841,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
81,1716,0.24374374374374375,0.7432432432432432,0,True,5,0,4,0,7.63,0.61,0.3,0.35,0.42,5,1,22,1,0,1,2,6,0,0,9,0.5915915915915916,0.514014014014014,0.2097097097097097,0,9,0,4.61,0.52,0.7,2.31,0.27,9,3,52,4,0,2,6,2,4,0,15,0.22522522522522523,0.42342342342342343,0.33583583583583587,34,28,0,-5,-4,-6,-2,-30,-3,4,-4,10.16,2.54,-6,3.02,-0.4,-1.96,0.9889985708443932,0.9899360568594785,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
775,59,0.3323323323323323,0.6751751751751751,0,True,5,0,3,0,5.23,0.63,0.3,0.17,1.0,3,0,6,4,0,0,1,2,0,0,3,0.9634634634634635,0.9564564564564564,0.8898898898898899,0,3,0,4.0,0.48,0.1,0.05,0.12,9,1,48,11,0,1,7,4,0,0,12,0.964964964964965,0.9724724724724725,0.7877877877877878,33,35,0,0,-6,-9,-1,-42,-7,-2,0,0.0,-2.54,2,1.23,0.2,0.12,0.9886948312824431,0.934520268728946,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
422,1869,0.7717717717717718,0.22922922922922923,1,False,5,0,5,0,8.07,0.67,1.6,3.27,1.0,5,0,6,2,0,0,0,3,2,0,5,0.9854854854854855,0.9284284284284284,0.96996996996997,0,2,0,3.54,0.5,0.0,5.69,0.53,5,3,37,1,0,0,5,6,0,0,11,0.964964964964965,0.9724724724724725,1.0,31,29,0,3,0,-6,-3,-31,1,-3,2,2.54,-5.08,-2,4.53,1.6,-2.42,0.9884443260617475,0.7918101955063483,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1108,30,0.035035035035035036,0.9619619619619619,1,True,5,0,5,0,48.5,0.457,0.3,0.8,0.258,5,2,23,1,0,1,3,4,0,0,8,0.48998998998999,0.3278278278278278,0.482982982982983,0,9,0,50.3333,0.512,0.4444,4.7778,0.371,9,0,24,0,0,0,5,2,2,0,9,0.49299299299299304,0.32932932932932935,0.476976976976977,29,30,0,-4,-4,-1,-2,-1,1,2,-2,0.0,0.0,-1,-1.8333,-0.1444,-3.9778,0.9881530941827976,0.9469577973249124,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
69,1325,0.3323323323323323,0.6466466466466467,1,True,3,1,0,0,6.66,0.44,0.4,0.24,0.83,13,5,65,7,0,1,5,9,2,0,17,0.5915915915915916,0.25075075075075076,0.33983983983983984,0,8,0,6.15,0.57,0.4,2.16,0.34,8,0,23,1,0,0,5,3,0,0,8,0.14414414414414414,0.42342342342342343,0.33583583583583587,31,28,1,-8,5,9,5,42,6,6,2,12.7,-5.08,-3,0.51,0.0,-1.92,0.9881306216870215,0.9951607859534621,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
69,762,0.53003003003003,0.4629629629629629,0,True,5,0,6,0,4.4,0.46,1.3,1.92,0.56,6,0,14,0,0,0,2,3,1,0,6,0.21421421421421422,0.25075075075075076,0.33983983983983984,1,0,0,6.16,0.56,0.2,1.78,0.37,12,2,51,8,0,1,7,5,0,0,13,0.14414414414414414,0.42342342342342343,0.33583583583583587,35,27,-1,6,-6,-7,-2,-37,-8,-2,1,2.54,-5.08,-8,-1.76,1.1,0.14,0.9880968979664893,0.9659659487976695,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
507,942,0.04804804804804805,0.9479479479479479,1,True,5,0,3,0,37.5714,0.357,0.0,0.8571,0.344,3,1,17,2,0,0,2,3,0,1,6,0.024524524524524523,0.1011011011011011,0.2097097097097097,0,8,0,65.25,0.528,0.5,4.5833,0.461,8,2,45,8,0,1,5,1,3,0,10,0.024024024024024024,0.1011011011011011,0.09109109109109109,29,30,0,-5,-5,-4,1,-28,-6,3,-3,0.0,0.0,-1,-27.6786,-0.5,-3.7262,0.9879798854907581,0.9018694812252712,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
